Machine_ID,cycle,Timestamp,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],TWF,HDF,PWF,OSF,RNF,Machine failure
M009,49,2026-01-01 00:48:00,L,301.7,309.9,1317,49.0,187,0,1,0,0,0,1
M009,50,2026-01-01 00:49:00,L,301.8,310.0,2032,19.0,203,0,0,0,0,0,0
M009,51,2026-01-01 00:50:00,M,301.8,310.1,2372,13.9,205,0,0,1,0,0,1
M009,52,2026-01-01 00:51:00,L,301.8,310.2,2825,5.8,215,0,0,1,0,0,1
M009,53,2026-01-01 00:52:00,L,301.4,309.9,1259,63.9,20,0,1,0,0,0,1
M009,54,2026-01-01 00:53:00,M,301.3,309.9,1501,39.5,27,0,0,0,0,0,0
M009,55,2026-01-01 00:54:00,L,301.7,310.3,1397,44.6,57,0,0,0,0,0,0
M009,56,2026-01-01 00:55:00,L,301.8,310.3,1341,50.5,64,0,1,0,0,0,1
M009,57,2026-01-01 00:56:00,L,301.6,310.1,1362,55.8,70,0,1,0,0,0,1
M009,58,2026-01-01 00:57:00,L,301.6,310.1,1326,48.2,77,0,1,0,0,0,1
M009,59,2026-01-01 00:58:00,M,301.7,309.8,1284,68.2,111,0,1,1,0,0,1
M009,60,2026-01-01 00:59:00,H,301.9,309.8,1724,27.5,126,0,0,0,0,0,0
M009,61,2026-01-01 01:00:00,L,301.9,309.7,1595,31.4,133,0,0,0,0,0,0
M009,62,2026-01-01 01:01:00,M,302.0,309.7,1386,62.7,142,0,0,1,0,0,1
M009,63,2026-01-01 01:02:00,H,302.0,309.8,1280,57.3,147,0,1,0,0,0,1
M009,64,2026-01-01 01:03:00,L,302.0,309.9,1407,52.8,154,0,0,0,0,0,0
M009,65,2026-01-01 01:04:00,H,302.0,309.9,1606,34.5,156,0,0,0,0,0,0
M009,66,2026-01-01 01:05:00,L,302.1,310.1,1543,35.8,164,0,0,0,0,0,0
M009,67,2026-01-01 01:06:00,M,302.1,310.1,1379,48.2,166,0,1,0,0,0,1
M009,68,2026-01-01 01:07:00,L,302.1,310.1,1447,46.6,169,0,0,0,0,0,0
M009,69,2026-01-01 01:08:00,L,302.0,309.9,1388,51.4,183,0,0,0,0,0,0
M009,70,2026-01-01 01:09:00,L,302.0,309.9,1308,57.6,197,0,1,0,1,0,1
M009,71,2026-01-01 01:10:00,M,301.8,309.5,1732,30.1,220,0,0,0,0,0,0
M009,72,2026-01-01 01:11:00,L,301.9,309.6,1410,49.0,223,0,0,0,0,0,0
M009,73,2026-01-01 01:12:00,L,301.7,309.5,1298,65.5,229,0,1,0,1,0,1
M009,74,2026-01-01 01:13:00,L,301.8,309.7,1442,45.3,233,1,0,0,0,0,1
M009,75,2026-01-01 01:14:00,L,302.0,309.8,1532,39.4,2,0,0,0,0,0,0
M009,76,2026-01-01 01:15:00,L,302.0,309.8,1701,27.2,4,0,0,0,0,0,0
M009,77,2026-01-01 01:16:00,M,302.1,310.0,1355,45.1,6,0,1,0,0,0,1
M009,78,2026-01-01 01:17:00,M,302.2,310.1,1368,51.6,12,0,1,0,0,0,1
M009,79,2026-01-01 01:18:00,L,302.2,310.1,1458,45.1,15,0,0,0,0,0,0
M009,80,2026-01-01 01:19:00,L,302.2,310.0,1483,48.7,20,0,0,0,0,0,0
M009,81,2026-01-01 01:20:00,L,302.3,310.1,1513,40.4,22,0,0,0,0,0,0
M009,82,2026-01-01 01:21:00,H,302.3,310.1,1383,42.9,24,0,0,0,0,0,0
M009,83,2026-01-01 01:22:00,L,302.4,310.2,1539,37.7,29,0,0,0,0,0,0
M009,84,2026-01-01 01:23:00,L,302.3,310.1,1353,50.9,36,0,1,0,0,0,1
M009,85,2026-01-01 01:24:00,L,302.4,310.2,1331,45.5,53,0,1,0,0,0,1
M009,86,2026-01-01 01:25:00,L,302.5,310.3,1326,58.5,55,0,1,0,0,0,1
M009,87,2026-01-01 01:26:00,L,302.4,310.1,2009,18.9,59,0,0,0,0,0,0
M009,88,2026-01-01 01:27:00,M,302.4,310.1,1358,54.6,61,0,1,0,0,0,1
M009,89,2026-01-01 01:28:00,L,302.6,310.5,1450,43.2,68,0,0,0,0,0,0
M009,90,2026-01-01 01:29:00,L,302.6,310.4,1514,42.7,75,0,0,0,0,0,0
M009,91,2026-01-01 01:30:00,L,302.6,310.4,1365,66.8,80,0,1,1,0,0,1
M009,92,2026-01-01 01:31:00,M,302.6,310.2,2676,10.8,84,0,0,1,0,0,1
M009,93,2026-01-01 01:32:00,L,302.6,310.2,1325,62.4,92,0,1,0,0,0,1
M009,94,2026-01-01 01:33:00,L,302.6,310.3,1479,40.4,105,0,0,0,0,0,0
M009,95,2026-01-01 01:34:00,M,302.4,310.1,1379,48.9,107,0,1,0,0,0,1
M009,96,2026-01-01 01:35:00,M,302.3,310.1,1731,33.4,112,0,0,0,0,0,0
M009,97,2026-01-01 01:36:00,H,302.3,310.1,1688,30.4,115,0,0,0,0,0,0
M009,98,2026-01-01 01:37:00,L,302.4,310.1,1556,32.9,132,0,0,0,0,0,0
M009,99,2026-01-01 01:38:00,L,302.3,310.1,1321,52.7,134,0,1,0,0,0,1
M009,100,2026-01-01 01:39:00,M,302.4,310.1,1577,35.8,136,0,0,0,0,0,0
M010,1,2026-01-01 00:00:00,L,302.5,310.2,1329,50.6,148,0,1,0,0,0,1
M010,2,2026-01-01 00:01:00,L,302.5,310.3,1405,57.4,152,0,0,0,0,0,0
M010,3,2026-01-01 00:02:00,L,302.5,310.2,1716,29.9,156,0,0,0,0,0,0
M010,4,2026-01-01 00:03:00,L,302.4,310.3,1374,51.2,163,0,1,0,0,0,1
M010,5,2026-01-01 00:04:00,M,302.4,310.3,1378,54.3,165,0,1,0,0,0,1
M010,6,2026-01-01 00:05:00,M,302.5,310.3,1447,39.2,172,0,0,0,0,0,0
M010,7,2026-01-01 00:06:00,H,302.4,310.1,1597,28.9,179,0,0,0,0,0,0
M010,8,2026-01-01 00:07:00,L,302.7,310.5,1642,30.8,195,0,0,0,0,0,0
M010,9,2026-01-01 00:08:00,L,302.7,310.5,1263,67.8,197,0,1,0,1,0,1
M010,10,2026-01-01 00:09:00,L,302.7,310.5,1446,40.9,211,1,0,0,0,0,1
M010,11,2026-01-01 00:10:00,L,302.7,310.5,1551,35.9,6,0,0,0,0,0,0
M010,12,2026-01-01 00:11:00,L,302.7,310.5,1563,35.0,8,0,0,0,0,0,0
M010,13,2026-01-01 00:12:00,L,302.7,310.5,1351,41.8,10,0,1,0,0,0,1
M010,14,2026-01-01 00:13:00,L,302.6,310.3,1647,34.2,14,0,0,0,0,0,0
M010,15,2026-01-01 00:14:00,L,302.5,310.2,1477,41.6,16,0,0,0,0,0,0
M010,16,2026-01-01 00:15:00,H,302.7,310.4,1305,55.2,20,0,1,0,0,0,1
M010,17,2026-01-01 00:16:00,L,302.6,310.4,1359,57.2,67,0,1,0,0,0,1
M010,18,2026-01-01 00:17:00,M,302.5,310.4,1605,36.0,69,0,0,0,0,0,0
M010,19,2026-01-01 00:18:00,H,302.6,310.3,1721,27.4,79,0,0,0,0,0,0
M010,20,2026-01-01 00:19:00,L,302.5,310.2,1307,54.0,86,0,1,0,0,0,1
M010,21,2026-01-01 00:20:00,L,302.4,310.2,1642,28.3,88,0,0,0,0,0,0
M010,22,2026-01-01 00:21:00,L,302.4,310.1,1709,31.8,100,0,0,0,0,0,0
M010,23,2026-01-01 00:22:00,L,302.4,310.2,1346,62.4,106,0,1,0,0,0,1
M010,24,2026-01-01 00:23:00,L,302.5,310.4,1488,48.4,134,0,0,0,0,0,0
M010,25,2026-01-01 00:24:00,M,302.4,310.5,1372,45.7,144,0,1,0,0,0,1
M010,26,2026-01-01 00:25:00,M,302.4,310.4,1586,34.3,149,0,0,0,0,0,0
M010,27,2026-01-01 00:26:00,L,302.5,310.4,1487,42.0,152,0,0,0,0,0,0
M010,28,2026-01-01 00:27:00,L,302.5,310.5,1520,41.2,154,0,0,0,0,0,0
M010,29,2026-01-01 00:28:00,H,302.5,310.4,1422,41.9,156,0,0,0,0,0,0
M010,30,2026-01-01 00:29:00,M,302.4,310.3,1375,52.5,161,0,1,0,0,0,1
M010,31,2026-01-01 00:30:00,L,302.4,310.2,1351,45.1,168,0,1,0,0,0,1
M010,32,2026-01-01 00:31:00,L,302.5,310.4,1349,55.1,187,0,1,0,0,0,1
M010,33,2026-01-01 00:32:00,M,302.5,310.4,1429,43.2,191,0,0,0,0,0,0
M010,34,2026-01-01 00:33:00,M,302.7,310.5,1880,22.7,207,0,0,0,0,0,0
M010,35,2026-01-01 00:34:00,M,302.7,310.6,1349,51.2,6,0,1,0,0,0,1
M010,36,2026-01-01 00:35:00,L,302.7,310.7,1369,47.5,11,0,1,0,0,0,1
M010,37,2026-01-01 00:36:00,L,302.7,310.7,1433,43.7,13,0,0,0,0,0,0
M010,38,2026-01-01 00:37:00,L,302.7,310.7,1597,41.9,15,0,0,0,0,0,0
M010,39,2026-01-01 00:38:00,H,302.7,310.8,1275,55.0,25,0,1,0,0,0,1
M010,40,2026-01-01 00:39:00,L,302.8,310.8,1402,50.5,30,0,0,0,0,0,0
M010,41,2026-01-01 00:40:00,L,302.8,310.9,1636,35.0,38,0,0,0,0,0,0
M010,42,2026-01-01 00:41:00,L,302.8,310.9,1312,52.2,40,0,1,0,0,0,1
M010,43,2026-01-01 00:42:00,L,302.8,310.9,1708,29.8,42,0,0,0,0,0,0
M010,44,2026-01-01 00:43:00,M,302.9,311.0,1556,36.5,44,0,0,0,0,0,0
M010,45,2026-01-01 00:44:00,M,302.9,311.0,1402,40.7,52,0,0,0,0,0,0
M010,46,2026-01-01 00:45:00,M,302.9,311.1,1926,21.8,58,0,0,0,0,0,0
M010,47,2026-01-01 00:46:00,L,303.0,311.2,1800,23.7,61,0,0,0,0,0,0
M010,48,2026-01-01 00:47:00,L,303.0,311.2,1374,48.2,65,0,1,0,0,0,1
M010,49,2026-01-01 00:48:00,L,303.0,311.2,1494,37.0,67,0,0,0,0,0,0
M010,50,2026-01-01 00:49:00,L,302.8,311.1,1550,32.3,76,0,0,0,0,0,0
M010,51,2026-01-01 00:50:00,H,302.9,311.2,2102,17.8,91,0,0,0,0,0,0
M010,52,2026-01-01 00:51:00,L,303.0,311.2,1361,47.6,106,0,1,0,0,0,1
M010,53,2026-01-01 00:52:00,L,303.0,311.0,1359,44.2,115,0,1,0,0,0,1
M010,54,2026-01-01 00:53:00,M,303.0,311.1,1372,54.3,117,0,1,0,0,0,1
M010,55,2026-01-01 00:54:00,L,303.0,311.3,1365,56.2,146,0,1,0,0,0,1
M010,56,2026-01-01 00:55:00,L,303.0,311.3,1793,29.3,157,0,0,0,0,0,0
M010,57,2026-01-01 00:56:00,M,303.0,311.3,1335,53.6,164,0,1,0,0,0,1
M010,58,2026-01-01 00:57:00,L,303.1,311.3,1336,52.6,172,0,1,0,0,0,1
M010,59,2026-01-01 00:58:00,L,303.0,311.2,1341,51.0,174,0,1,0,0,0,1
M010,60,2026-01-01 00:59:00,M,302.9,311.2,1330,53.7,200,0,1,0,0,0,1
M010,61,2026-01-01 01:00:00,L,303.1,311.3,1474,34.8,215,0,0,0,0,0,0
M010,62,2026-01-01 01:01:00,H,303.1,311.3,1494,42.7,221,0,0,0,0,0,0
M010,63,2026-01-01 01:02:00,L,303.2,311.4,1238,54.6,226,0,1,0,1,0,1
M010,64,2026-01-01 01:03:00,L,303.2,311.4,1324,54.2,228,0,1,0,1,0,1
M010,65,2026-01-01 01:04:00,L,303.2,311.4,1514,41.2,230,0,0,0,0,0,0
M010,66,2026-01-01 01:05:00,L,303.3,311.4,1497,46.0,234,1,0,0,0,0,1
M010,67,2026-01-01 01:06:00,L,303.2,311.4,1349,51.1,9,0,1,0,0,0,1
M010,68,2026-01-01 01:07:00,M,303.1,311.2,1489,44.5,27,0,0,0,0,0,0
M010,69,2026-01-01 01:08:00,L,303.3,311.3,1350,48.1,32,0,1,0,0,0,1
M010,70,2026-01-01 01:09:00,M,303.4,311.4,1307,54.0,44,0,1,0,0,0,1
M010,71,2026-01-01 01:10:00,M,303.3,311.5,1569,36.6,47,0,0,0,0,0,0
M010,72,2026-01-01 01:11:00,M,303.3,311.5,1373,47.3,60,0,1,0,0,0,1
M010,73,2026-01-01 01:12:00,L,303.4,311.5,1501,36.2,69,0,0,0,0,0,0
M010,74,2026-01-01 01:13:00,H,303.6,311.7,1476,40.1,85,0,0,0,0,0,0
M010,75,2026-01-01 01:14:00,M,303.6,311.8,1421,44.8,101,0,0,0,0,0,1
M010,76,2026-01-01 01:15:00,M,303.5,311.6,1562,34.2,107,0,0,0,0,0,0
M010,77,2026-01-01 01:16:00,M,303.4,311.5,1817,24.7,125,0,0,0,0,0,0
M010,78,2026-01-01 01:17:00,L,303.4,311.6,1564,41.9,137,0,0,0,0,0,0
M010,79,2026-01-01 01:18:00,L,303.5,311.6,1428,46.2,139,0,0,0,0,0,0
M010,80,2026-01-01 01:19:00,L,303.6,311.8,1222,66.8,148,0,1,0,0,0,1
M010,81,2026-01-01 01:20:00,M,303.4,311.6,1446,50.0,163,0,0,0,0,0,0
M010,82,2026-01-01 01:21:00,L,303.3,311.6,1337,56.8,187,0,1,0,0,0,1
M010,83,2026-01-01 01:22:00,M,303.4,311.7,1353,44.1,192,0,1,0,0,0,1
M010,84,2026-01-01 01:23:00,L,303.4,311.8,1366,50.9,200,0,1,0,0,0,1
M010,85,2026-01-01 01:24:00,M,303.4,311.8,1341,47.0,210,0,1,0,0,0,1
M010,86,2026-01-01 01:25:00,L,303.4,311.8,1306,61.0,215,0,1,0,1,0,1
M010,87,2026-01-01 01:26:00,L,303.3,311.6,1301,45.1,219,0,1,0,0,0,1
M010,88,2026-01-01 01:27:00,M,303.2,311.5,1336,58.2,2,0,1,0,0,0,1
M010,89,2026-01-01 01:28:00,L,303.2,311.4,1351,53.8,8,0,1,0,0,0,1
M010,90,2026-01-01 01:29:00,L,303.3,311.3,1592,33.7,14,0,0,0,0,0,0
M010,91,2026-01-01 01:30:00,L,303.3,311.3,1409,51.8,16,0,0,0,0,0,0
M010,92,2026-01-01 01:31:00,L,303.2,311.2,1363,46.7,29,0,1,0,0,0,1
M010,93,2026-01-01 01:32:00,M,303.2,311.2,1688,31.9,33,0,0,0,0,0,0
M010,94,2026-01-01 01:33:00,L,303.4,311.7,1295,51.3,51,0,1,0,0,0,1
M010,95,2026-01-01 01:34:00,L,303.5,311.6,1361,46.5,62,0,1,0,0,0,1
M010,96,2026-01-01 01:35:00,H,303.7,311.9,1332,52.7,66,0,1,0,0,0,1
M010,97,2026-01-01 01:36:00,M,303.7,312.0,2663,11.4,71,0,0,1,0,0,1
M010,98,2026-01-01 01:37:00,L,303.7,312.1,1443,45.9,74,0,0,0,0,0,0
M010,99,2026-01-01 01:38:00,M,303.6,312.0,1645,35.7,81,0,0,0,0,0,0
M010,100,2026-01-01 01:39:00,L,303.6,311.9,1473,50.1,84,0,0,0,0,0,0
M011,1,2026-01-01 00:00:00,L,303.6,312.0,1309,52.9,86,0,1,0,0,0,1
M011,2,2026-01-01 00:01:00,L,303.5,311.9,1344,49.3,93,0,1,0,0,0,1
M011,3,2026-01-01 00:02:00,H,303.6,312.2,1371,54.6,112,0,1,0,0,0,1
M011,4,2026-01-01 00:03:00,L,303.7,312.3,1384,45.9,121,0,0,0,0,0,0
M011,5,2026-01-01 00:04:00,M,303.5,312.5,1353,51.0,172,0,0,0,0,0,0
M011,6,2026-01-01 00:05:00,L,303.4,312.2,1656,32.7,195,0,0,0,0,0,0
M011,7,2026-01-01 00:06:00,L,303.4,311.9,1531,37.9,203,0,0,0,0,0,0
M011,8,2026-01-01 00:07:00,L,303.4,311.8,1401,53.0,208,0,0,0,1,0,1
M011,9,2026-01-01 00:08:00,L,303.4,312.0,1521,35.9,215,1,0,0,0,0,1
M011,10,2026-01-01 00:09:00,L,303.6,312.2,1696,30.7,5,0,0,0,0,0,0
M011,11,2026-01-01 00:10:00,L,303.5,311.9,1493,38.7,14,0,0,0,0,0,0
M011,12,2026-01-01 00:11:00,L,303.4,311.9,1491,38.2,26,0,0,0,0,0,0
M011,13,2026-01-01 00:12:00,L,303.5,312.0,1366,54.5,30,0,1,0,0,0,1
M011,14,2026-01-01 00:13:00,L,303.4,311.9,1377,41.6,34,0,1,0,0,0,1
M011,15,2026-01-01 00:14:00,L,303.3,311.8,1315,62.0,42,0,1,0,0,0,1
M011,16,2026-01-01 00:15:00,L,303.4,311.9,1298,63.9,59,0,1,0,0,0,1
M011,17,2026-01-01 00:16:00,M,303.4,311.8,1316,50.9,69,0,1,0,0,0,1
M011,18,2026-01-01 00:17:00,M,303.5,312.0,1475,42.9,85,0,0,0,0,0,0
M011,19,2026-01-01 00:18:00,L,303.7,312.1,1363,51.8,90,0,1,0,0,0,1
M011,20,2026-01-01 00:19:00,L,303.7,312.2,1619,34.9,92,0,0,0,0,0,0
M011,21,2026-01-01 00:20:00,L,303.7,312.3,1606,37.4,103,0,0,0,0,0,0
M011,22,2026-01-01 00:21:00,L,303.5,312.1,1326,55.7,114,0,0,0,0,0,0
M011,23,2026-01-01 00:22:00,L,303.6,312.3,1451,43.4,119,0,0,0,0,0,0
M011,24,2026-01-01 00:23:00,L,303.7,312.4,1348,51.0,152,0,0,0,0,0,0
M011,25,2026-01-01 00:24:00,M,303.8,312.6,1684,29.3,167,0,0,0,0,0,0
M011,26,2026-01-01 00:25:00,L,303.8,312.5,1372,45.7,180,0,0,0,0,0,0
M011,27,2026-01-01 00:26:00,L,303.7,312.5,1481,33.3,182,0,0,0,0,0,0
M011,28,2026-01-01 00:27:00,M,303.7,312.3,1756,26.4,190,0,0,0,0,0,0
M011,29,2026-01-01 00:28:00,H,303.6,312.4,1436,45.6,9,0,0,0,0,0,0
M011,30,2026-01-01 00:29:00,L,303.5,312.2,1511,37.1,27,0,0,0,0,0,0
M011,31,2026-01-01 00:30:00,M,303.5,312.3,1593,35.2,29,0,0,0,0,0,0
M011,32,2026-01-01 00:31:00,M,303.4,312.2,1561,38.2,45,0,0,0,0,0,0
M011,33,2026-01-01 00:32:00,L,303.3,312.2,1457,40.7,48,0,0,0,0,0,0
M011,34,2026-01-01 00:33:00,L,303.3,312.2,1506,40.0,50,0,0,0,0,0,0
M011,35,2026-01-01 00:34:00,L,303.4,312.2,1337,69.4,52,0,0,1,0,0,1
M011,36,2026-01-01 00:35:00,L,303.4,312.3,1287,54.8,54,0,0,0,0,0,0
M011,37,2026-01-01 00:36:00,M,303.4,312.2,1615,35.7,56,0,0,0,0,0,0
M011,38,2026-01-01 00:37:00,M,303.4,312.2,1972,23.5,59,0,0,0,0,0,0
M011,39,2026-01-01 00:38:00,L,303.5,312.3,1584,35.2,74,0,0,0,0,0,0
M011,40,2026-01-01 00:39:00,L,303.5,312.4,1284,70.6,94,0,0,1,0,0,1
M011,41,2026-01-01 00:40:00,H,303.6,312.6,1436,42.0,110,0,0,0,0,0,0
M011,42,2026-01-01 00:41:00,M,303.8,312.7,1500,41.7,125,0,0,0,0,0,0
M011,43,2026-01-01 00:42:00,L,303.8,312.7,1596,36.6,134,0,0,0,0,0,0
M011,44,2026-01-01 00:43:00,M,303.8,312.7,1374,53.6,136,0,0,0,0,0,0
M011,45,2026-01-01 00:44:00,M,303.8,312.6,1768,23.9,149,0,0,0,0,0,0
M011,46,2026-01-01 00:45:00,M,304.0,312.7,1456,51.2,160,0,0,0,0,0,0
M011,47,2026-01-01 00:46:00,L,303.9,312.7,1602,33.9,165,0,0,0,0,0,0
M011,48,2026-01-01 00:47:00,L,303.7,312.7,1426,45.5,192,0,0,0,0,0,0
M011,49,2026-01-01 00:48:00,L,303.7,312.7,1359,56.8,194,0,0,0,1,0,1
M011,50,2026-01-01 00:49:00,M,303.7,312.7,1612,36.3,200,0,0,0,0,0,0
M011,51,2026-01-01 00:50:00,L,303.7,313.0,1811,24.3,209,0,0,0,0,0,0
M011,52,2026-01-01 00:51:00,L,303.8,313.1,1256,58.7,213,0,0,0,1,0,1
M011,53,2026-01-01 00:52:00,M,303.7,313.0,1303,54.4,2,0,0,0,0,0,0
M011,54,2026-01-01 00:53:00,L,303.8,313.1,2497,13.0,5,0,0,1,0,0,1
M011,55,2026-01-01 00:54:00,M,303.6,312.8,2659,11.4,26,0,0,1,0,0,1
M011,56,2026-01-01 00:55:00,M,303.6,312.7,2174,17.6,37,0,0,0,0,0,0
M011,57,2026-01-01 00:56:00,M,303.7,312.9,1444,52.7,46,0,0,0,0,0,0
M011,58,2026-01-01 00:57:00,L,304.0,313.0,1350,61.1,88,0,0,0,0,0,0
M011,59,2026-01-01 00:58:00,L,304.0,313.1,1404,47.1,90,0,0,0,0,0,0
M011,60,2026-01-01 00:59:00,M,303.9,313.1,1473,42.8,97,0,0,0,0,0,0
M011,61,2026-01-01 01:00:00,M,303.9,313.2,1630,29.3,104,0,0,0,0,0,0
M011,62,2026-01-01 01:01:00,L,304.1,313.2,1468,39.4,148,0,0,0,0,0,0
M011,63,2026-01-01 01:02:00,H,304.0,313.2,1271,68.6,161,0,0,1,0,0,1
M011,64,2026-01-01 01:03:00,L,303.9,313.0,1480,39.9,176,0,0,0,0,0,0
M011,65,2026-01-01 01:04:00,H,303.8,312.9,1378,45.6,184,0,0,0,0,0,0
M011,66,2026-01-01 01:05:00,L,303.9,312.8,1419,47.9,196,0,0,0,0,0,0
M011,67,2026-01-01 01:06:00,L,304.0,312.9,1363,62.5,200,0,0,0,1,0,1
M011,68,2026-01-01 01:07:00,L,304.0,312.9,1313,53.9,202,0,0,0,0,0,0
M011,69,2026-01-01 01:08:00,M,304.2,313.2,1396,50.5,11,0,0,0,0,0,0
M011,70,2026-01-01 01:09:00,M,304.2,313.2,1380,48.7,17,0,0,0,0,0,0
M011,71,2026-01-01 01:10:00,H,304.2,313.0,1442,40.9,23,0,0,0,0,0,0
M011,72,2026-01-01 01:11:00,M,303.9,313.2,1608,40.6,79,0,0,0,0,0,0
M011,73,2026-01-01 01:12:00,M,304.0,313.3,1415,52.8,82,0,0,0,0,0,0
M011,74,2026-01-01 01:13:00,L,304.2,313.4,1457,49.4,96,0,0,0,0,0,0
M011,75,2026-01-01 01:14:00,M,304.2,313.5,1437,47.2,102,0,0,0,0,0,0
M011,76,2026-01-01 01:15:00,L,304.1,313.4,1399,43.7,111,0,0,0,0,0,0
M011,77,2026-01-01 01:16:00,L,304.1,313.5,1469,44.6,113,0,0,0,0,0,0
M011,78,2026-01-01 01:17:00,L,303.9,313.3,1394,51.6,121,0,0,0,0,0,0
M011,79,2026-01-01 01:18:00,L,304.3,313.5,1802,25.4,170,0,0,0,0,0,0
M011,80,2026-01-01 01:19:00,L,304.2,313.4,1735,28.9,192,0,0,0,0,0,0
M011,81,2026-01-01 01:20:00,L,304.4,313.7,1509,35.0,205,1,0,0,0,0,1
M011,82,2026-01-01 01:21:00,L,304.1,313.3,1470,39.9,70,0,0,0,0,0,0
M011,83,2026-01-01 01:22:00,L,304.2,313.4,1740,28.2,78,0,0,0,0,0,0
M011,84,2026-01-01 01:23:00,H,304.0,313.1,1388,53.2,91,0,0,0,0,0,0
M011,85,2026-01-01 01:24:00,H,304.0,313.2,1517,43.1,96,0,0,0,0,0,0
M011,86,2026-01-01 01:25:00,L,304.0,313.1,1648,35.7,119,0,0,0,0,0,0
M011,87,2026-01-01 01:26:00,L,304.0,313.2,1632,30.6,121,0,0,0,0,0,0
M011,88,2026-01-01 01:27:00,H,303.7,312.6,1711,27.6,170,0,0,0,0,0,0
M011,89,2026-01-01 01:28:00,M,303.8,312.7,1488,41.3,175,0,0,0,0,0,0
M011,90,2026-01-01 01:29:00,M,303.7,312.6,1429,43.3,189,0,0,0,0,0,0
M011,91,2026-01-01 01:30:00,L,303.8,313.0,1365,59.9,205,0,0,0,1,0,1
M011,92,2026-01-01 01:31:00,H,303.9,313.1,1790,26.7,17,0,0,0,0,0,0
M011,93,2026-01-01 01:32:00,L,303.6,312.9,1381,57.8,27,0,0,0,0,0,0
M011,94,2026-01-01 01:33:00,L,303.7,313.0,1694,28.0,44,0,0,0,0,0,0
M011,95,2026-01-01 01:34:00,M,303.5,312.9,1572,44.7,84,0,0,0,0,0,0
M011,96,2026-01-01 01:35:00,L,303.4,312.9,1389,54.1,109,0,0,0,0,0,0
M011,97,2026-01-01 01:36:00,L,303.5,312.9,1504,44.8,111,0,0,0,0,0,0
M011,98,2026-01-01 01:37:00,M,303.9,313.3,1567,35.0,168,0,0,0,0,0,0
M011,99,2026-01-01 01:38:00,L,303.9,313.4,1442,48.5,174,0,0,0,0,0,0
M011,100,2026-01-01 01:39:00,H,303.8,313.2,1379,50.2,178,0,0,0,0,0,0
M012,1,2026-01-01 00:00:00,L,303.8,313.1,1309,55.8,193,0,0,0,0,0,0
M012,2,2026-01-01 00:01:00,H,303.9,313.2,1680,29.1,201,0,0,0,0,0,0
M012,3,2026-01-01 00:02:00,M,303.9,313.2,1422,48.0,215,1,0,0,0,0,1
M012,4,2026-01-01 00:03:00,M,303.7,312.9,1566,32.6,9,0,0,0,0,0,0
M012,5,2026-01-01 00:04:00,M,303.6,312.8,1689,33.1,16,0,0,0,0,0,0
M012,6,2026-01-01 00:05:00,M,303.4,312.7,1357,55.3,31,0,0,0,0,0,0
M012,7,2026-01-01 00:06:00,L,303.5,312.7,1694,27.3,40,0,0,0,0,0,0
M012,8,2026-01-01 00:07:00,L,303.7,312.8,1448,44.5,55,0,0,0,0,0,0
M012,9,2026-01-01 00:08:00,M,303.4,312.6,2706,9.8,65,0,0,1,0,0,1
M012,10,2026-01-01 00:09:00,M,303.3,312.5,1674,32.7,76,0,0,0,0,0,0
M012,11,2026-01-01 00:10:00,M,303.4,312.8,1590,36.3,113,0,0,0,0,0,0
M012,12,2026-01-01 00:11:00,L,303.3,312.6,1463,44.0,140,0,0,0,0,0,0
M012,13,2026-01-01 00:12:00,L,303.2,312.6,1281,57.0,144,0,0,0,0,0,0
M012,14,2026-01-01 00:13:00,M,303.1,312.5,1667,30.0,160,0,0,0,0,0,0
M012,15,2026-01-01 00:14:00,L,302.9,312.3,1530,34.9,185,0,0,0,0,0,0
M012,16,2026-01-01 00:15:00,H,302.8,312.3,1336,57.5,187,0,0,0,0,0,0
M012,17,2026-01-01 00:16:00,L,302.9,312.4,2030,19.1,192,0,0,0,0,0,0
M012,18,2026-01-01 00:17:00,L,302.9,312.4,1698,33.8,202,0,0,0,0,0,0
M012,19,2026-01-01 00:18:00,M,302.9,312.4,1421,46.0,206,0,0,0,0,0,0
M012,20,2026-01-01 00:19:00,L,302.8,312.3,1473,42.6,232,0,0,0,0,0,0
M012,21,2026-01-01 00:20:00,M,302.8,312.3,1262,70.5,234,0,0,1,1,0,1
M012,22,2026-01-01 00:21:00,H,302.8,312.4,1411,53.8,246,0,0,0,1,0,1
M012,23,2026-01-01 00:22:00,L,302.7,312.4,1477,46.3,251,0,0,0,1,0,1
M012,24,2026-01-01 00:23:00,M,302.6,312.3,1454,54.8,253,1,0,0,1,0,1
M012,25,2026-01-01 00:24:00,L,302.9,312.6,1328,59.9,24,0,0,0,0,0,0
M012,26,2026-01-01 00:25:00,L,302.6,312.3,1512,34.2,44,0,0,0,0,0,0
M012,27,2026-01-01 00:26:00,M,302.7,312.4,1422,44.5,49,0,0,0,0,0,0
M012,28,2026-01-01 00:27:00,L,302.5,312.2,1775,27.9,56,0,0,0,0,0,0
M012,29,2026-01-01 00:28:00,L,302.7,312.4,1423,51.9,60,0,0,0,0,0,0
M012,30,2026-01-01 00:29:00,L,302.7,312.4,1453,47.3,62,0,0,0,0,0,0
M012,31,2026-01-01 00:30:00,L,302.9,312.5,1629,30.4,74,0,0,0,0,0,0
